"date1","date","trans"
"10/15/2015",2015-10-15,-118400
"10/15/2015",2015-10-15,18484.25
"10/15/2015",2015-10-15,150908.17
"10/15/2015",2015-10-15,258723.16
"10/16/2015",2015-10-16,445000
"10/16/2015",2015-10-16,-124600
"10/16/2015",2015-10-16,1564.64
"10/16/2015",2015-10-16,6373.23
"10/16/2015",2015-10-16,5963.27
"10/16/2015",2015-10-16,8980.68
"10/16/2015",2015-10-16,-38762.58
"10/16/2015",2015-10-16,-58948.66
"10/16/2015",2015-10-16,-35217.5
"10/16/2015",2015-10-16,-932.86
"10/16/2015",2015-10-16,-26.79
"10/16/2015",2015-10-16,157539.61
"10/19/2015",2015-10-19,459000
"10/19/2015",2015-10-19,-140250
"10/19/2015",2015-10-19,5225.88
"10/20/2015",2015-10-20,218000
"10/20/2015",2015-10-20,-2763900
"10/20/2015",2015-10-20,4494.84
"10/20/2015",2015-10-20,8913.42
"10/20/2015",2015-10-20,804.68
"10/20/2015",2015-10-20,7485.13
"10/20/2015",2015-10-20,491.89
"10/21/2015",2015-10-21,766000
"10/21/2015",2015-10-21,-235400
"10/21/2015",2015-10-21,4373.1
"10/21/2015",2015-10-21,4021.57
"10/21/2015",2015-10-21,14232.43
"10/21/2015",2015-10-21,-270186.04
"10/21/2015",2015-10-21,-7294.07
"10/21/2015",2015-10-21,-90748.06
"10/21/2015",2015-10-21,-16580.66
"10/21/2015",2015-10-21,-106177.84
"10/21/2015",2015-10-21,-831.99
"10/21/2015",2015-10-21,-49777.77
"10/22/2015",2015-10-22,629000
"10/22/2015",2015-10-22,-154400
"10/22/2015",2015-10-22,4314.32
"10/22/2015",2015-10-22,2743.35
"10/22/2015",2015-10-22,34163.16
"10/22/2015",2015-10-22,273.61
"10/22/2015",2015-10-22,953.68
"10/23/2015",2015-10-23,357000
"10/23/2015",2015-10-23,-140950
"10/23/2015",2015-10-23,144.88
"10/23/2015",2015-10-23,149358.33
"10/23/2015",2015-10-23,1575.29
"10/26/2015",2015-10-26,465000
"10/26/2015",2015-10-26,-140900
"10/26/2015",2015-10-26,823.26
"10/26/2015",2015-10-26,603.4
"10/26/2015",2015-10-26,9533.78
"10/26/2015",2015-10-26,8981.12
"10/27/2015",2015-10-27,910000
"10/27/2015",2015-10-27,-8e+05
"10/27/2015",2015-10-27,-2753650
"10/27/2015",2015-10-27,7099.47
"10/27/2015",2015-10-27,8375.05
"10/27/2015",2015-10-27,11911.67
"10/28/2015",2015-10-28,898000
"10/28/2015",2015-10-28,-290700
"10/28/2015",2015-10-28,-148316.27
"10/28/2015",2015-10-28,-43470.48
"10/28/2015",2015-10-28,-18849.6
"10/28/2015",2015-10-28,-20142.25
"10/28/2015",2015-10-28,-49324.94
"10/28/2015",2015-10-28,-49441.36
"10/28/2015",2015-10-28,-519.46
"10/28/2015",2015-10-28,-23572.27
"10/28/2015",2015-10-28,-690.28
"10/29/2015",2015-10-29,650000
"10/29/2015",2015-10-29,-146100
"10/30/2015",2015-10-30,1096000
"10/30/2015",2015-10-30,-93500
"10/30/2015",2015-10-30,-49895.8
"10/30/2015",2015-10-30,-73223.6
"10/03/2016",2016-10-03,42000
"10/03/2016",2016-10-03,-95450
"10/04/2016",2016-10-04,99000
"10/04/2016",2016-10-04,-2562700
"10/05/2016",2016-10-05,233000
"10/05/2016",2016-10-05,-208800
"10/05/2016",2016-10-05,-31821.28
"10/06/2016",2016-10-06,119000
"10/06/2016",2016-10-06,-145900
"10/07/2016",2016-10-07,318000
"10/07/2016",2016-10-07,-112200
"10/07/2016",2016-10-07,-36763.24
"10/07/2016",2016-10-07,-3426.35
"10/07/2016",2016-10-07,-4284.09
"10/11/2016",2016-10-11,47000
"10/11/2016",2016-10-11,-2552700
"10/11/2016",2016-10-11,174349.67
"10/12/2016",2016-10-12,433000
"10/12/2016",2016-10-12,-344500
"10/12/2016",2016-10-12,5700.53
"10/12/2016",2016-10-12,-22455.55
"10/12/2016",2016-10-12,-5949.62
"10/12/2016",2016-10-12,-99769.54
"10/12/2016",2016-10-12,3775.84
"10/12/2016",2016-10-12,18021.53
"10/13/2016",2016-10-13,-151250
"10/13/2016",2016-10-13,1929.26
"10/13/2016",2016-10-13,7710
"10/13/2016",2016-10-13,11490.49
"10/13/2016",2016-10-13,49953.36
"10/13/2016",2016-10-13,10490.99
"10/13/2016",2016-10-13,2894.15
"10/14/2016",2016-10-14,68000
"10/14/2016",2016-10-14,-121700
"10/14/2016",2016-10-14,213403.39
"10/14/2016",2016-10-14,2930.27
"10/14/2016",2016-10-14,7384.6
"10/14/2016",2016-10-14,-1325.34
"10/14/2016",2016-10-14,88.5
"10/17/2016",2016-10-17,250000
"10/17/2016",2016-10-17,-118450
"10/17/2016",2016-10-17,19169.07
"10/17/2016",2016-10-17,3073.8
"10/17/2016",2016-10-17,1720.96
"10/17/2016",2016-10-17,4049.93
"10/18/2016",2016-10-18,385000
"10/18/2016",2016-10-18,-2517300
"10/18/2016",2016-10-18,8286.61
"10/18/2016",2016-10-18,128653.31
"10/18/2016",2016-10-18,-47057.47
"10/18/2016",2016-10-18,-16265.7
"10/18/2016",2016-10-18,-4815.31
"10/18/2016",2016-10-18,-3218.7
"10/18/2016",2016-10-18,-113945.71
"10/18/2016",2016-10-18,-3013.72
"10/18/2016",2016-10-18,2363.78
"10/19/2016",2016-10-19,343000
"10/19/2016",2016-10-19,-240800
"10/19/2016",2016-10-19,21344.38
"10/19/2016",2016-10-19,1800.68
"10/19/2016",2016-10-19,9213.44
"10/20/2016",2016-10-20,495000
"10/20/2016",2016-10-20,-173550
"10/20/2016",2016-10-20,7925.93
"10/20/2016",2016-10-20,5635.98
"10/20/2016",2016-10-20,-178646.45
"10/20/2016",2016-10-20,-23181.85
"10/20/2016",2016-10-20,-11046.42
"10/20/2016",2016-10-20,-1989.36
"10/20/2016",2016-10-20,-106939.26
"10/21/2016",2016-10-21,245000
"10/21/2016",2016-10-21,-118250
"10/21/2016",2016-10-21,473.04
"10/21/2016",2016-10-21,1636.18
"10/21/2016",2016-10-21,176.54
"10/24/2016",2016-10-24,439000
"10/24/2016",2016-10-24,-122700
"10/24/2016",2016-10-24,1382.22
"10/25/2016",2016-10-25,543000
"10/25/2016",2016-10-25,-2497650
"10/25/2016",2016-10-25,731.85
"10/26/2016",2016-10-26,744000
"10/26/2016",2016-10-26,-233500
"10/26/2016",2016-10-26,146777.59
"10/26/2016",2016-10-26,4703.97
"10/27/2016",2016-10-27,523000
"10/27/2016",2016-10-27,-138600
"10/27/2016",2016-10-27,4080.61
"10/27/2016",2016-10-27,-90905.09
"10/27/2016",2016-10-27,-182770.66
"10/27/2016",2016-10-27,-74392.77
"10/28/2016",2016-10-28,745000
"10/28/2016",2016-10-28,-124500
"10/31/2016",2016-10-31,1858000
"10/31/2016",2016-10-31,-124300
"10/31/2016",2016-10-31,-48484
"10/31/2016",2016-10-31,-5792
"11/01/2005",2005-11-01,1898000
"11/01/2005",2005-11-01,-2658000
"11/01/2005",2005-11-01,5.86
"11/01/2005",2005-11-01,2811.31
"11/02/2005",2005-11-02,2660000
"11/02/2005",2005-11-02,-550500
"11/02/2005",2005-11-02,18866.89
"11/03/2005",2005-11-03,2518000
"11/03/2005",2005-11-03,10.73
"11/03/2005",2005-11-03,-56535.1
"11/03/2005",2005-11-03,-10358.02
"11/03/2005",2005-11-03,-320000
"11/04/2005",2005-11-04,4815000
"11/04/2005",2005-11-04,2774.89
"11/04/2005",2005-11-04,61910.23
"11/04/2005",2005-11-04,-6519.81
"11/04/2005",2005-11-04,-216000
"11/07/2005",2005-11-07,6108000
"11/07/2005",2005-11-07,-213000
"11/07/2005",2005-11-07,160494.07
"11/08/2005",2005-11-08,3458000
"11/08/2005",2005-11-08,-2642000
"11/08/2005",2005-11-08,4851.21
"11/08/2005",2005-11-08,-25359.04
"11/08/2005",2005-11-08,-40790.03
"11/08/2005",2005-11-08,-183487.24
"11/08/2005",2005-11-08,-22842.31
"11/09/2005",2005-11-09,1827000
"11/09/2005",2005-11-09,-563000
"11/10/2005",2005-11-10,1185000
"11/10/2005",2005-11-10,133178.71
"11/10/2005",2005-11-10,-293000
"11/14/2005",2005-11-14,714000
"11/14/2005",2005-11-14,-1566500
"11/14/2005",2005-11-14,765.43
"11/14/2005",2005-11-14,-19533.01
"11/14/2005",2005-11-14,-24434.04
"11/14/2005",2005-11-14,-9966.98
"11/15/2005",2005-11-15,579000
"11/15/2005",2005-11-15,25704.74
"11/15/2005",2005-11-15,-1269000
"11/16/2005",2005-11-16,889000
"11/16/2005",2005-11-16,-544000
"11/16/2005",2005-11-16,-1700.08
"11/17/2005",2005-11-17,458000
"11/17/2005",2005-11-17,-306000
"11/18/2005",2005-11-18,183000
"11/18/2005",2005-11-18,-123000
"11/21/2005",2005-11-21,226000
"11/21/2005",2005-11-21,-102500
"11/21/2005",2005-11-21,162686.37
"11/21/2005",2005-11-21,-81911.84
"11/21/2005",2005-11-21,-1080515.72
"11/21/2005",2005-11-21,-228158.78
"11/22/2005",2005-11-22,125000
"11/22/2005",2005-11-22,-2744500
"11/22/2005",2005-11-22,-271879.99
"11/22/2005",2005-11-22,-6471.61
"11/22/2005",2005-11-22,-1041705.21
"11/23/2005",2005-11-23,85000
"11/23/2005",2005-11-23,-143289.02
"11/23/2005",2005-11-23,-35562.67
"11/23/2005",2005-11-23,-38165.99
"11/23/2005",2005-11-23,-192185.93
"11/23/2005",2005-11-23,-517400
"11/25/2005",2005-11-25,90000
"11/25/2005",2005-11-25,-175000
"11/28/2005",2005-11-28,24000
"11/28/2005",2005-11-28,-1540000
"11/29/2005",2005-11-29,-22393
"11/29/2005",2005-11-29,125000
"11/29/2005",2005-11-29,-1396000
"11/30/2005",2005-11-30,158000
"11/30/2005",2005-11-30,-545000
"11/01/2006",2006-11-01,1575000
"11/01/2006",2006-11-01,-382000
"11/01/2006",2006-11-01,6037.84
"11/01/2006",2006-11-01,-12673.03
"11/01/2006",2006-11-01,-208838.04
"11/02/2006",2006-11-02,1903000
"11/02/2006",2006-11-02,-12543.34
"11/02/2006",2006-11-02,-243000
"11/03/2006",2006-11-03,2095000
"11/03/2006",2006-11-03,-7038.75
"11/03/2006",2006-11-03,-1038.33
"11/03/2006",2006-11-03,-13312.92
"11/03/2006",2006-11-03,-165997.11
"11/03/2006",2006-11-03,-136000
"11/06/2006",2006-11-06,2472000
"11/06/2006",2006-11-06,2157.26
"11/06/2006",2006-11-06,-2324500
"11/07/2006",2006-11-07,3294000
"11/07/2006",2006-11-07,90.49
"11/07/2006",2006-11-07,-69843.56
"11/07/2006",2006-11-07,-22243.18
"11/07/2006",2006-11-07,-8215.74
"11/07/2006",2006-11-07,-6234.51
"11/07/2006",2006-11-07,-918000
"11/08/2006",2006-11-08,2732000
"11/08/2006",2006-11-08,-282400
"11/09/2006",2006-11-09,1310000
"11/09/2006",2006-11-09,-213500
"11/10/2006",2006-11-10,2126000
"11/13/2006",2006-11-13,652000
"11/13/2006",2006-11-13,-30066.2
"11/13/2006",2006-11-13,-2462000
"11/14/2006",2006-11-14,467000
"11/14/2006",2006-11-14,-257.27
"11/14/2006",2006-11-14,-933000
"11/15/2006",2006-11-15,348000
"11/15/2006",2006-11-15,-343000
"11/16/2006",2006-11-16,296000
"11/16/2006",2006-11-16,2610.35
"11/16/2006",2006-11-16,24969.79
"11/16/2006",2006-11-16,-210000
"11/17/2006",2006-11-17,38000
"11/17/2006",2006-11-17,-134000
"11/20/2006",2006-11-20,224000
"11/20/2006",2006-11-20,-2427500
"11/21/2006",2006-11-21,180000
"11/21/2006",2006-11-21,-22763.14
"11/21/2006",2006-11-21,-1029500
"11/22/2006",2006-11-22,141000
"11/22/2006",2006-11-22,-3315.4
"11/22/2006",2006-11-22,-303500
"11/24/2006",2006-11-24,43000
"11/27/2006",2006-11-27,62000
"11/27/2006",2006-11-27,5901.45
"11/27/2006",2006-11-27,-2657000
"11/28/2006",2006-11-28,71000
"11/28/2006",2006-11-28,-1035000
"11/29/2006",2006-11-29,61000
"11/29/2006",2006-11-29,-447000
"11/30/2006",2006-11-30,187000
"11/30/2006",2006-11-30,-263000
"11/01/2007",2007-11-01,1015000
"11/01/2007",2007-11-01,9367.22
"11/01/2007",2007-11-01,-239000
"11/02/2007",2007-11-02,1134000
"11/02/2007",2007-11-02,4353.44
"11/02/2007",2007-11-02,-183000
"11/05/2007",2007-11-05,2890000
"11/05/2007",2007-11-05,-187100
"11/06/2007",2007-11-06,2270000
"11/06/2007",2007-11-06,-3146800
"11/07/2007",2007-11-07,1900000
"11/07/2007",2007-11-07,-120455.91
"11/07/2007",2007-11-07,-345100
"11/08/2007",2007-11-08,1790000
"11/08/2007",2007-11-08,-418884.32
"11/08/2007",2007-11-08,-241000
"11/09/2007",2007-11-09,1800000
"11/09/2007",2007-11-09,3896.69
"11/09/2007",2007-11-09,-190000
"11/13/2007",2007-11-13,1500000
"11/13/2007",2007-11-13,26122.66
"11/13/2007",2007-11-13,-194400
"11/14/2007",2007-11-14,1205000
"11/14/2007",2007-11-14,12044.06
"11/14/2007",2007-11-14,-3572600
"11/15/2007",2007-11-15,480000
"11/15/2007",2007-11-15,19004.27
"11/15/2007",2007-11-15,-270600
"11/16/2007",2007-11-16,246000
"11/16/2007",2007-11-16,-201900
"11/19/2007",2007-11-19,230000
"11/19/2007",2007-11-19,-2e+05
"11/20/2007",2007-11-20,134000
"11/20/2007",2007-11-20,3165.43
"11/20/2007",2007-11-20,4819.23
"11/20/2007",2007-11-20,-3439000
"11/21/2007",2007-11-21,190000
"11/21/2007",2007-11-21,79819.22
"11/21/2007",2007-11-21,-381000
"11/23/2007",2007-11-23,321000
"11/26/2007",2007-11-26,85000
"11/26/2007",2007-11-26,-82400
"11/26/2007",2007-11-26,-160000
"11/27/2007",2007-11-27,130000
"11/27/2007",2007-11-27,-3098500
"11/28/2007",2007-11-28,75000
"11/28/2007",2007-11-28,693.88
"11/28/2007",2007-11-28,-471000
"11/29/2007",2007-11-29,1e+05
"11/29/2007",2007-11-29,-14000.21
"11/29/2007",2007-11-29,-156528.98
"11/29/2007",2007-11-29,-1240.95
"11/29/2007",2007-11-29,-8956.93
"11/29/2007",2007-11-29,-1125.57
"11/29/2007",2007-11-29,-1049.17
"11/29/2007",2007-11-29,-120904.68
"11/29/2007",2007-11-29,-33320.4
"11/29/2007",2007-11-29,-3235.34
"11/29/2007",2007-11-29,-46141.84
"11/29/2007",2007-11-29,-1326.2
"11/29/2007",2007-11-29,-17935.96
"11/29/2007",2007-11-29,-3681.36
"11/29/2007",2007-11-29,-167393.4
"11/29/2007",2007-11-29,-39711.46
"11/29/2007",2007-11-29,-3928.18
"11/29/2007",2007-11-29,-20460.27
"11/29/2007",2007-11-29,-210275.85
"11/29/2007",2007-11-29,-10584.96
"11/29/2007",2007-11-29,-58254.61
"11/29/2007",2007-11-29,-39149.92
"11/29/2007",2007-11-29,-152176.6
"11/29/2007",2007-11-29,-11513.01
"11/29/2007",2007-11-29,-21802.19
"11/29/2007",2007-11-29,-3058.75
"11/29/2007",2007-11-29,-6767.67
"11/29/2007",2007-11-29,-3759.54
"11/29/2007",2007-11-29,-69.74
"11/29/2007",2007-11-29,-3654.83
"11/29/2007",2007-11-29,-16559.61
"11/29/2007",2007-11-29,-407000
"11/30/2007",2007-11-30,126000
"11/30/2007",2007-11-30,-23863.99
"11/30/2007",2007-11-30,-66604.94
"11/30/2007",2007-11-30,-208900
"11/03/2008",2008-11-03,832000
"11/03/2008",2008-11-03,-307700
"11/03/2008",2008-11-03,91791.37
"11/04/2008",2008-11-04,2104000
"11/04/2008",2008-11-04,-5164000
"11/05/2008",2008-11-05,4710000
"11/05/2008",2008-11-05,-626000
"11/05/2008",2008-11-05,9739.8
"11/06/2008",2008-11-06,2475000
"11/06/2008",2008-11-06,-614000
"11/06/2008",2008-11-06,9876.1
"11/07/2008",2008-11-07,1842000
"11/07/2008",2008-11-07,-397000
"11/07/2008",2008-11-07,-2065.89
"11/07/2008",2008-11-07,-26052.25
"11/07/2008",2008-11-07,-23272.79
"11/07/2008",2008-11-07,-38567.15
"11/10/2008",2008-11-10,1330000
"11/10/2008",2008-11-10,-351000
"11/10/2008",2008-11-10,-145032.58
"11/10/2008",2008-11-10,-263741.02
"11/10/2008",2008-11-10,-516363.88
"11/10/2008",2008-11-10,-190458.65
"11/10/2008",2008-11-10,-60269.45
"11/10/2008",2008-11-10,-14025.99
"11/10/2008",2008-11-10,-7139.02
"11/10/2008",2008-11-10,-44324.33
"11/10/2008",2008-11-10,-68786.64
"11/10/2008",2008-11-10,-191347.01
"11/10/2008",2008-11-10,-82471.86
"11/10/2008",2008-11-10,-22209.91
"11/12/2008",2008-11-12,8e+05
"11/12/2008",2008-11-12,-5495200
"11/13/2008",2008-11-13,570000
"11/13/2008",2008-11-13,-890800
"11/13/2008",2008-11-13,23146.31
"11/13/2008",2008-11-13,1417.84
"11/14/2008",2008-11-14,963000
"11/14/2008",2008-11-14,-351700
"11/14/2008",2008-11-14,6461.97
"11/14/2008",2008-11-14,-626.27
"11/14/2008",2008-11-14,35577.39
"11/17/2008",2008-11-17,7e+05
"11/17/2008",2008-11-17,-422800
"11/17/2008",2008-11-17,9296.89
"11/18/2008",2008-11-18,410000
"11/18/2008",2008-11-18,-5786500
"11/18/2008",2008-11-18,144427.06
"11/19/2008",2008-11-19,459000
"11/19/2008",2008-11-19,-608200
"11/19/2008",2008-11-19,1191.28
"11/20/2008",2008-11-20,151000
"11/20/2008",2008-11-20,-500600
"11/20/2008",2008-11-20,-10414.23
"11/20/2008",2008-11-20,12640.95
"11/21/2008",2008-11-21,608000
"11/21/2008",2008-11-21,-425000
"11/24/2008",2008-11-24,495000
"11/24/2008",2008-11-24,-379000
"11/25/2008",2008-11-25,-5992000
"11/25/2008",2008-11-25,7907.24
"11/26/2008",2008-11-26,-841000
"11/28/2008",2008-11-28,-425000
"11/02/2009",2009-11-02,2463000
"11/02/2009",2009-11-02,-510400
"11/02/2009",2009-11-02,1553.7
"11/03/2009",2009-11-03,6e+06
"11/03/2009",2009-11-03,-2705153.7
"11/04/2009",2009-11-04,2900000
"11/04/2009",2009-11-04,-862800
"11/04/2009",2009-11-04,-7122.68
"11/04/2009",2009-11-04,-44060.82
"11/04/2009",2009-11-04,-585585.65
"11/04/2009",2009-11-04,-97.03
"11/04/2009",2009-11-04,-23588.65
"11/04/2009",2009-11-04,-101315.77
"11/04/2009",2009-11-04,-18678.79
"11/05/2009",2009-11-05,306000
"11/05/2009",2009-11-05,-566300
"11/06/2009",2009-11-06,2900000
"11/06/2009",2009-11-06,-418100
"11/06/2009",2009-11-06,-10599.09
"11/06/2009",2009-11-06,-175137.44
"11/09/2009",2009-11-09,1054000
"11/09/2009",2009-11-09,-439034
"11/09/2009",2009-11-09,-8871.57
"11/09/2009",2009-11-09,-333230.64
"11/09/2009",2009-11-09,-14755.21
"11/09/2009",2009-11-09,-36830.95
"11/09/2009",2009-11-09,-103844.73
"11/09/2009",2009-11-09,-30373.46
"11/09/2009",2009-11-09,-73559.42
"11/10/2009",2009-11-10,76000
"11/10/2009",2009-11-10,-8674683
"11/12/2009",2009-11-12,86000
"11/12/2009",2009-11-12,-707431.1
"11/13/2009",2009-11-13,134000
"11/13/2009",2009-11-13,-86000
"11/16/2009",2009-11-16,64000
"11/16/2009",2009-11-16,-134000
"11/17/2009",2009-11-17,52000
"11/17/2009",2009-11-17,-64000
"11/18/2009",2009-11-18,-52000
"11/19/2009",2009-11-19,49000
"11/19/2009",2009-11-19,219652.76
"11/19/2009",2009-11-19,-219652.76
"11/20/2009",2009-11-20,-43302.6
"11/20/2009",2009-11-20,-5697.4
"11/23/2009",2009-11-23,44000
"11/24/2009",2009-11-24,55000
"11/25/2009",2009-11-25,-54499.73
"11/25/2009",2009-11-25,-99000
"11/30/2009",2009-11-30,68000
"11/01/2010",2010-11-01,4074000
"11/01/2010",2010-11-01,-313450
"11/02/2010",2010-11-02,24378000
"11/02/2010",2010-11-02,-6071200
"11/03/2010",2010-11-03,7185000
"11/03/2010",2010-11-03,-696600
"11/03/2010",2010-11-03,3440.96
"11/03/2010",2010-11-03,2138.52
"11/03/2010",2010-11-03,-35711.86
"11/03/2010",2010-11-03,-7611.34
"11/03/2010",2010-11-03,-50938.51
"11/03/2010",2010-11-03,-125181.06
"11/04/2010",2010-11-04,579000
"11/04/2010",2010-11-04,-445900
"11/04/2010",2010-11-04,481.28
"11/04/2010",2010-11-04,6222.96
"11/04/2010",2010-11-04,9838.73
"11/05/2010",2010-11-05,145000
"11/05/2010",2010-11-05,-326400
"11/05/2010",2010-11-05,4278.61
"11/05/2010",2010-11-05,20807.5
"11/05/2010",2010-11-05,9410.54
"11/05/2010",2010-11-05,13531.66
"11/08/2010",2010-11-08,130000
"11/08/2010",2010-11-08,-337550
"11/08/2010",2010-11-08,18325.21
"11/08/2010",2010-11-08,193731.37
"11/08/2010",2010-11-08,1691.28
"11/08/2010",2010-11-08,3452.18
"11/08/2010",2010-11-08,321330.4
"11/09/2010",2010-11-09,-6023200
"11/09/2010",2010-11-09,7143.19
"11/09/2010",2010-11-09,360.91
"11/09/2010",2010-11-09,15799.2
"11/09/2010",2010-11-09,16010.86
"11/09/2010",2010-11-09,2436.64
"11/09/2010",2010-11-09,-96489.89
"11/09/2010",2010-11-09,-61140.18
"11/09/2010",2010-11-09,-11099.65
"11/09/2010",2010-11-09,-1005979.94
"11/09/2010",2010-11-09,-87423.19
"11/10/2010",2010-11-10,-604250
"11/10/2010",2010-11-10,2308.89
"11/10/2010",2010-11-10,1447.16
"11/10/2010",2010-11-10,156433.48
"11/10/2010",2010-11-10,7850.34
"11/10/2010",2010-11-10,1597.24
"11/12/2010",2010-11-12,130000
"11/12/2010",2010-11-12,-396100
"11/12/2010",2010-11-12,13619.19
"11/12/2010",2010-11-12,12961.31
"11/15/2010",2010-11-15,244000
"11/15/2010",2010-11-15,-528600
"11/15/2010",2010-11-15,6577.83
"11/15/2010",2010-11-15,18101.9
"11/16/2010",2010-11-16,45000
"11/16/2010",2010-11-16,-6072900
"11/16/2010",2010-11-16,17382.76
"11/16/2010",2010-11-16,7099.18
"11/16/2010",2010-11-16,-23168.89
"11/16/2010",2010-11-16,-72296.84
"11/16/2010",2010-11-16,-74127.86
"11/16/2010",2010-11-16,-78648.79
"11/16/2010",2010-11-16,-52858.48
"11/17/2010",2010-11-17,87000
"11/17/2010",2010-11-17,-611850
"11/17/2010",2010-11-17,2478.83
"11/17/2010",2010-11-17,186403.85
"11/17/2010",2010-11-17,16759.29
"11/18/2010",2010-11-18,101000
"11/18/2010",2010-11-18,-440750
"11/19/2010",2010-11-19,116000
"11/19/2010",2010-11-19,-236150
"11/19/2010",2010-11-19,11923.86
"11/19/2010",2010-11-19,14955.51
"11/19/2010",2010-11-19,-246574.32
"11/19/2010",2010-11-19,-66282.85
"11/19/2010",2010-11-19,-424159.57
"11/19/2010",2010-11-19,-89271.47
"11/19/2010",2010-11-19,-123030.21
"11/19/2010",2010-11-19,-568999.81
"11/22/2010",2010-11-22,83000
"11/22/2010",2010-11-22,-333750
"11/22/2010",2010-11-22,-41280.17
"11/22/2010",2010-11-22,5191.97
"11/22/2010",2010-11-22,2821.38
"11/23/2010",2010-11-23,566000
"11/23/2010",2010-11-23,-6259850
"11/23/2010",2010-11-23,2475.51
"11/23/2010",2010-11-23,3637.16
"11/24/2010",2010-11-24,282000
"11/24/2010",2010-11-24,1554.98
"11/24/2010",2010-11-24,171.04
"11/24/2010",2010-11-24,154206.23
"11/24/2010",2010-11-24,-648400
"11/26/2010",2010-11-26,-455000
"11/29/2010",2010-11-29,117000
"11/29/2010",2010-11-29,-335100
"11/29/2010",2010-11-29,86922.82
"11/29/2010",2010-11-29,-21247.33
"11/29/2010",2010-11-29,16008.95
"11/30/2010",2010-11-30,-6423300
"11/01/2011",2011-11-01,25352000
"11/01/2011",2011-11-01,-721.48
"11/01/2011",2011-11-01,-4922100
"11/01/2011",2011-11-01,13308.91
"11/01/2011",2011-11-01,1839.38
"11/02/2011",2011-11-02,18320000
"11/02/2011",2011-11-02,-500650
"11/02/2011",2011-11-02,165243.51
"11/03/2011",2011-11-03,1043000
"11/03/2011",2011-11-03,-280150
"11/03/2011",2011-11-03,6542.01
"11/03/2011",2011-11-03,1902.91
"11/03/2011",2011-11-03,21131.55
"11/03/2011",2011-11-03,6277.46
"11/03/2011",2011-11-03,266581.57
"11/03/2011",2011-11-03,18702.32
"11/03/2011",2011-11-03,554.07
"11/03/2011",2011-11-03,-47975657.56
"11/04/2011",2011-11-04,274000
"11/04/2011",2011-11-04,-14568.06
"11/04/2011",2011-11-04,124.6
"11/04/2011",2011-11-04,62068.4
"11/04/2011",2011-11-04,14568.06
"11/07/2011",2011-11-07,25161000
"11/07/2011",2011-11-07,8892.74
"11/07/2011",2011-11-07,1790.04
"11/07/2011",2011-11-07,1641.28
"11/07/2011",2011-11-07,456.45
"11/08/2011",2011-11-08,334000
"11/08/2011",2011-11-08,3850.9
"11/08/2011",2011-11-08,3755.48
"11/08/2011",2011-11-08,14866.84
"11/08/2011",2011-11-08,-10314474.35
"11/09/2011",2011-11-09,505000
"11/09/2011",2011-11-09,2500.56
"11/09/2011",2011-11-09,4878.56
"11/09/2011",2011-11-09,7049.92
"11/09/2011",2011-11-09,15327.44
"11/09/2011",2011-11-09,28025.54
"11/10/2011",2011-11-10,220000
"11/10/2011",2011-11-10,7061.74
"11/14/2011",2011-11-14,186000
"11/14/2011",2011-11-14,2017.79
"11/15/2011",2011-11-15,86000
"11/15/2011",2011-11-15,-4565700
"11/15/2011",2011-11-15,1960.34
"11/16/2011",2011-11-16,139000
"11/16/2011",2011-11-16,85053.56
"11/16/2011",2011-11-16,-459350
"11/16/2011",2011-11-16,-48382.47
"11/16/2011",2011-11-16,-83769.35
"11/16/2011",2011-11-16,-4959.83
"11/16/2011",2011-11-16,-464292.09
"11/16/2011",2011-11-16,-640636.53
"11/16/2011",2011-11-16,-549835.62
"11/16/2011",2011-11-16,-325357.75
"11/16/2011",2011-11-16,-67645.2
"11/16/2011",2011-11-16,-51947.83
"11/16/2011",2011-11-16,-634.48
"11/16/2011",2011-11-16,-132163.45
"11/16/2011",2011-11-16,-155423.57
"11/16/2011",2011-11-16,-59950.94
"11/16/2011",2011-11-16,-53408.65
"11/16/2011",2011-11-16,-82663.52
"11/16/2011",2011-11-16,-53970.49
"11/16/2011",2011-11-16,-30037.5
"11/16/2011",2011-11-16,-5920.51
"11/16/2011",2011-11-16,-190.53
"11/16/2011",2011-11-16,-37601.25
"11/16/2011",2011-11-16,-29373.2
"11/16/2011",2011-11-16,-170955.58
"11/16/2011",2011-11-16,-5902.37
"11/16/2011",2011-11-16,-66217.78
"11/16/2011",2011-11-16,-44130.35
"11/16/2011",2011-11-16,-61528.3
"11/16/2011",2011-11-16,-4550
"11/16/2011",2011-11-16,-2532.95
"11/16/2011",2011-11-16,-980.16
"11/16/2011",2011-11-16,-1425.06
"11/16/2011",2011-11-16,2663.8
"11/16/2011",2011-11-16,3548.24
"11/17/2011",2011-11-17,160000
"11/17/2011",2011-11-17,-3e+05
"11/17/2011",2011-11-17,-125481.74
"11/17/2011",2011-11-17,-277253.24
"11/18/2011",2011-11-18,68000
"11/18/2011",2011-11-18,-260700
"11/18/2011",2011-11-18,34784.95
"11/21/2011",2011-11-21,321000
"11/21/2011",2011-11-21,-266700
"11/22/2011",2011-11-22,135000
"11/22/2011",2011-11-22,-5286900
"11/23/2011",2011-11-23,91000
"11/23/2011",2011-11-23,122273.6
"11/23/2011",2011-11-23,-495650
"11/23/2011",2011-11-23,-966050.22
"11/23/2011",2011-11-23,-28899.57
"11/23/2011",2011-11-23,-34262.32
